193,"QDP_STAT_USER_ACCOUNTS","NULL","NULL",25,"Stats","SELECT FU.USER_ID, FU.USER_NAME, PP.Employee_full_name, PP.CURRENT_EMPLOYEE_FLAG,PP.EMPLOYEE_NUMBER, PP.PERSON_ID HR_PERSON_ID,
PP.HR_PERSON_TYPE, FU.DESCRIPTION User_description, FU.START_DATE Account_start_date , FU.END_DATE account_end_date,FU.LAST_LOGON_DATE,
FU.EMPLOYEE_ID Account_employee_id, FU.EMAIL_ADDRESS account_email, FU.PASSWORD_LIFESPAN_DAYS,
FU.CUSTOMER_ID, FU.SUPPLIER_ID, FU2.USER_NAME USER_CREATED_BY, FU4.USER_NAME USER_LAST_UPDATED_BY, 
decode(SIGN(TRUNC(SYSDATE)-trunc(FU.END_DATE)),1,'Not Active','Active') Acount_Status,
pp.EFFECTIVE_start_DATE HR_START_DATE, Pp.EFFECTIVE_END_DATE HR_END_DATE
FROM fnd_USER@XXX FU,
FND_USER@XXX FU2,
FND_USER@XXX FU4,
(SELECT DISTINCT PP1.PERSON_ID, PP1.EMPLOYEE_NUMBER, DECODE(PP1.CURRENT_EMPLOYEE_FLAG,'Y','Yes','No') CURRENT_EMPLOYEE_FLAG,
PP1.FULL_NAME Employee_full_name, PF.PERSON_TYPE_ID, PPT.USER_PERSON_TYPE HR_PERSON_TYPE ,PF.EFFECTIVE_start_DATE, PF.EFFECTIVE_END_DATE,
pf.LAST_UPDATE_DATE, pf.creation_date 
FROM per_people_X@XXX pp1, 
PER_PERSON_TYPE_USAGES_f@XXX PF,
per_person_types@XXX ppt
WHERE PP1.PERSON_ID = PF.PERSON_ID
AND PF.PERSON_TYPE_ID = PPT.PERSON_TYPE_ID
and Pf.EFFECTIVE_END_DATE = '31-DEC-4712' and Pf.EFFECTIVE_START_DATE = (select Max(Ppx.EFFECTIVE_start_DATE)
from PER_PERSON_TYPE_USAGES_f@XXX ppx where Pf.PERSON_ID = ppx.PERSON_ID) and pf.last_update_date = (select Max(Ppx1.last_update_date)
from PER_PERSON_TYPE_USAGES_f@XXX ppx1 where Pf.PERSON_ID = ppx1.PERSON_ID) and pf.creation_date = (select Max(Ppx2.creation_date)
from PER_PERSON_TYPE_USAGES_f@XXX ppx2 where Pf.PERSON_ID = ppx2.PERSON_ID)) PP
WHERE 
fu.CREATED_BY = FU2.USER_ID  
AND FU.EMPLOYEE_ID = pp.PERSON_ID(+)
AND fu.LAST_UPDATED_BY = FU4.USER_ID","NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
914,"SYS_APPROVAL_NO_ACCOUNT","Managers that do not have an Oracle account for iProcurment and iExpense","Managers that do not have an Oracle account for iProcurment ",25,"NULL",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
188,"QDP_WORKFLOW_ERRORS","NULL","NULL",26,"N","SELECT distinct ias.item_type, it.display_name, it.description, ias.item_key,
          i.user_key, i.begin_date, i.end_date, ias.process_activity,
          pa.instance_label, a.NAME, a.TYPE,
           ias.execution_time, 
          ias.activity_status, ias.activity_result_code,
          ias.assigned_user,
          ias.notification_id, ias.outbound_queue_id, ias.error_name,
          ias.error_message, ias.error_stack, i.PARENT_ITEM_TYPE, i.PARENT_ITEM_KEY, 
          i.PARENT_CONTEXT
    FROM wf_activities_vl@xxx a,
         wf_process_activities@xxx pa,
         wf_item_types_vl@xxx it,
         wf_items@xxx i,
         wf_item_activity_statuses@xxx ias
   WHERE ias.item_type = i.item_type
     AND ias.item_key = i.item_key
     AND ias.activity_status = 'ERROR'
     AND i.begin_date BETWEEN a.begin_date AND NVL (a.end_date, i.begin_date)
     AND i.item_type = it.NAME
     AND ias.process_activity = pa.instance_id
     AND pa.activity_name = a.NAME
     AND pa.activity_item_type = a.item_type","NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
189,"QDP_WORKFLOW_TYPES","NULL","NULL",26,"N","Select Count(*) Count_types ,it.Name ITEM_TYPE, wf.ACTIVITY_STATUS, it.DISPLAY_NAME, it.DESCRIPTION
from wf_item_activity_statuses@xxx wf,
wf_item_types_vl@xxx it
Where wf.ITEM_TYPE(+) = it.name
Group by it.Name, wf.ACTIVITY_STATUS,
 it.DISPLAY_NAME, it.DESCRIPTION","NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
194,"QDP_WORKFLOW_STATUS","Workflow Status","Workflow Status",26,"Stats","SELECT notification_id,FND.email_address, fnd.user_name, FND.EMPLOYEE_ID,wnv.status, wnv.begin_date,wnv.end_date,wnv.DUE_DATE,
   WNV.message_name, WNV.MESSAGE_TYPE, wnv.subject, qdp.CATEGORY,qdp.SUBCATEGORY,
   case when fnd.end_date is null then 'Active' 
   when fnd.end_date < sysdate then 'Disabled' 
   when fnd.end_date > sysdate then 'Active' end User_account_status
    FROM wf_notifications@xxx wnv,   
    fnd_user@xxx fnd,
    QDP_WORKFLOW_TYPE_MATCH QDP
   WHERE 1=1
         AND wnv.recipient_role = fnd.user_name
         AND wnv.status NOT IN ('CANCELED')
         AND WNV.MESSAGE_TYPE = qdp.ITEM_TYPE
         AND qdp.SUBCATEGORY IS NOT NULL 
         AND qdp.CATEGORY IS NOT NULL
        and (wnv.status <> 'CLOSED' OR wnv.END_DATE is not null)","NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
235,"QDP_WORKFLOW_ERRORS_V","All workflow Error in Oracle ","All workflow Errors in Oracle",26,"Health","select wm.CATEGORY,wm.SUBCATEGORY,wm.ITEM_TYPE ITEM_TYPE_MAIN,we.ITEM_TYPE ITEM_TYPE_ERRORS,wm.DISPLAY_NAME,we.ITEM_KEY,we.USER_KEY,
we.PARENT_ITEM_KEY,we.INSTANCE_LABEL,we.NAME,we.ACTIVITY_RESULT_CODE,
we.ERROR_NAME,we.ASSIGNED_USER,we.ERROR_STACK,we.TYPE,we.ACTIVITY_STATUS,we.PARENT_ITEM_TYPE
from QDP_WORKFLOW_TYPE_MATCH wm,
QDP_WORKFLOW_ERRORS we
where wm.ITEM_TYPE = we.ITEM_TYPE",235,"Original",,"NULL","NULL","NULL","NULL","NULL"
923,"AP_APPROVAL_NO_ACCOUNT","Managers that do not have approval access in Oracle","Managers that do not have approval access in Oracle",200,"Health",,"NULL","Dependent",,914,"1=1","1=1","NULL","NULL"
68,"QDP_ASL_DISABLED_SUPPLIER","INV: Update ASL Items On Disabled Supplier","INV: Update ASL Items On Disabled Supplier",201,"N",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
901,"PO_APPROVAL_SETUP","List all approval types and limits","List all approval types and limits",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
902,"PO_PURCHASING_SETUP_OPTIONS","Purchasing Setup Options","Purchasing Setup Options",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
905,"PO_FINANCIAL_SETUP_OPTIONS","PO Financial Setup Options","PO Financial Setup Options",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
907,"PO_LIST_DIFFERENCE","PO List Prices difference from standard cost","PO List Prices difference from standard cost",201,"Health",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
908,"PO_COST_DIFF_REQ","PO line amount is different from the associated requisition line amount","PO line amount is different from the associated requisition ",201,"Health",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
909,"PO_HEADERS","All PO headers","All PO headers",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
910,"PO_LINES_DETAILS","All PO lines details","All PO lines details",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
911,"PO_BUYERS","All Buyers","All Buyers",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
913,"PO_DOCUMENT_TYPES","Active Document Types for Document types that are actually in use","Active Document Types for Document types that are actually i",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
920,"PO_STDCOST_DIFF_PO","Frozen Standard Cost Different from PO unit Cost","Frozen Standard Cost Different from PO unit Cost",201,"Health",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
922,"PO_APPROVAL_NO_ACCESS","Managers that do not have approval access in Oracle","Managers that do not have approval access in Oracle",201,"Health",,"NULL","Dependent",,914,"1=1","1=1","NULL","NULL"
924,"PO_CONC_PGM_ERROR","Procure to Pay Concurrent Programs with Error or warning","Procure to Pay Concurrent Programs with Error or warning",201,"Health",,190,"Dependent",,190,"Status in ('Error', 'Warning') and Program_Application_Id in (201,230,452,177,8723,200)","Status in ('Error', 'Warning') and Program_Application_Id in (201,230,452,177,8723,200)","Program_Application_Id in (201,230,452,177,8723,200)","Program_Application_Id in (201,230,452,177,8723,200)"
925,"PO_CONC_PGM_HOLD","Procurement Concurrent Programs with a Hold applied","Procurement Concurrent Programs with a Hold applied",201,"Stale",,190,"Dependent",,190,"Hold_Flag = 'Y' and Program_Application_Id in (201,452,177,8723,200,230)","Hold_Flag = 'Y' and Program_Application_Id in (201,452,177,8723,200,230)","Hold_Flag = 'Y' ","Hold_Flag = 'Y' "
926,"PO_DEBUG_PROFILE","Procure to Pay Debug Profiles turned on","Procure to Pay Debug Profiles turned on",201,"Stale",,234,"Dependent",,234,"Application_Id in (200,201,452,177,8723,230)and Profile_Option_Value ='Yes'","Application_Id in (200,201,452,177,8723,230)and Profile_Option_Value ='Yes'","Application_Id in (200,201,452,177,8723)","Application_Id in (200,201,452,177,8723)"
927,"PO_CONC_PGM_DEBUG","Procure to Pay Concurrent Programs with Trace debug turned on","Procure to Pay Concurrent Programs with Trace debug turned o",201,"Stale",,"NULL","Dependent",,191,"Application_Id in (200,201,452,177,8723,230) and Enabled_Flag = 'Y' AND Enable_Trace = 'Y'and Status in ('Installed', 'Shared Install')","Application_Id in (200,201,452,177,8723,230) and Enabled_Flag = 'Y' AND Enable_Trace = 'Y'and Status in ('Installed', 'Shared Install')","NULL","NULL"
928,"PROCURE_WORKFLOW_ERRORS","All Workflow Errors in Procurement","All Workflow Errors in Procurement",201,"Health",,235,"Dependent",,235,"CATEGORY in ('Procurement')","CATEGORY in ('Procurement')","NULL","NULL"
930,"PO_ITEMS_IN_REC_INSPECTION","PO Items in receiving inspection","PO Items in receiving inspection",201,"Stats",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
932,"PO_WORKFLOW_ERRORS","Purchasing Workflow Errors","Purchasing Workflow Errors",201,"Health",,235,"Dependent",,235,"SUBCATEGORY in ('Purchasing')","SUBCATEGORY in ('Purchasing')","NULL","NULL"
810,"HZ_CUST_CREDIT_SAME_PERSON","HZ: Customer and Credit Memos created by same User","Customer and Credit Memos Created by Same User",242,"Health",,"NULL","Original",,"NULL","NULL","NULL","NULL","NULL"
51,"QDP_ITEMS_NO_ABC","Items with no ABC Class assigned","Items with no ABC Class Code Assigned",401,"Health"," SELECT MSI.PADDED_CONCATENATED_SEGMENTS item, msi.INVENTORY_ITEM_ID, msi.ORGANIZATION_ID,
msi.description item_description,mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date) CREATION_DATE, fu.user_name Created_by, msi.CYCLE_COUNT_ENABLED_FLAG,
msi.inventory_item_status_code, nvl(msi.planner_code,'NO PLANNER') PLANNER_CODE,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy') Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE,FLV1.MEANING,  msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
demand1.demand
FROM MTL_SYSTEM_ITEMS_KFV@XXX msi,
 mtl_parameters@XXX mp,fnd_user@XXX fu,
hr_all_organization_units@XXX ou,
(select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
    (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1  
WHERE msi.ORGANIZATION_ID = ou.ORGANIZATION_ID 
and msi.stock_enabled_flag = 'Y' and  msi.CREATED_BY = fu.USER_ID
and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
and msi.organization_id = demand1.organization_id  (+)  AND MSI.INVENTORY_ASSET_FLAG = 'Y'
and msi.CYCLE_COUNT_ENABLED_FLAG = 'Y' 
AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
AND msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
and NOT EXISTS  ( SELECT 1 FROM MTL_ABC_ASSIGNMENTS@XXX
                        WHERE inventory_item_id = msi.inventory_item_id )
                        AND msi.organization_id = mp.organization_id 
                        and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID ",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
52,"QDP_ITEMS_NO_LEADTIME","Make Items with no fixed lead time","Make Items with no Fixed Lead Time",401,"Health"," select MSI.PADDED_CONCATENATED_SEGMENTS Item, msi.INVENTORY_ITEM_ID, msi.ORGANIZATION_ID,
msi.description item_description,mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date) CREATION_DATE, fu.user_name Created_by,
msi.inventory_item_status_code ,
nvl(msi.planner_code,'NO PLANNER') PLANNER_CODE,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE,FLV1.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
demand1.demand
from MTL_SYSTEM_ITEMS_KFV@XXX msi,
mtl_parameters@XXX mp,
fnd_user@XXX fu, 
hr_all_organization_units@XXX ou,
(select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
    (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1  
where msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
and msi.CREATED_BY = fu.USER_ID
and msi.planning_make_buy_code = 1 
and msi.organization_id = mp.organization_id  AND MSI.INVENTORY_ASSET_FLAG = 'Y'
and NVL(msi.fixed_lead_time,0) = 0
and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID
and  msi.MRP_PLANNING_CODE <> 6
and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
and msi.organization_id = demand1.organization_id  (+)
and FLV1.MEANING not in ('Phantom Item')
and msi.inventory_item_id in 
(select distinct assembly_item_id 
from bom_bill_of_materials@XXX)  ",64,"Original",,"NULL","Err:502","NULL","Err:502","upper(MAKE_BUY_CODE) = 'MAKE'"
53,"QDP_ITEM_NO_FULL_LEADTIME","Buy Items with no full lead time","Buy Items with no Full Lead Time",401,"Health"," select MSI.PADDED_CONCATENATED_SEGMENTS Item, msi.INVENTORY_ITEM_ID, msi.ORGANIZATION_ID,
msi.description item_description,mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
msi.inventory_item_status_code ,
nvl(planner_code,'NO PLANNER') planner_code ,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE,FLV1.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
msi.PURCHASING_ENABLED_FLAG, msi.PURCHASING_ITEM_FLAG, demand1.demand
    from MTL_SYSTEM_ITEMS_KFV@XXX msi, mtl_parameters@XXX mp,
    fnd_user@XXX fu, 
    hr_all_organization_units@XXX ou,
    (select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
     (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1  
            where msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
            and msi.CREATED_BY = fu.USER_ID
             AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
            and msi.planning_make_buy_code = 2
             and (full_lead_time is null or 
            full_lead_time = 0) 
            and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+) AND MSI.INVENTORY_ASSET_FLAG = 'Y'
            and msi.organization_id = demand1.organization_id  (+)
            and msi.PURCHASING_ENABLED_FLAG = 'Y' and msi.PURCHASING_ITEM_FLAG = 'Y'
            and msi.organization_id = mp.organization_id  
            and msi.MRP_PLANNING_CODE <> 6
            and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
            and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID",64,"Original",,"NULL","Err:502","NULL","Err:502","upper(MAKE_BUY_CODE) = 'BUY'"
54,"QDP_ITEM_NO_PLANNER","Items with no Planner assigned","Items with no Planner Assigned",401,"Health"," select MSI.PADDED_CONCATENATED_SEGMENTS item, msi.INVENTORY_ITEM_ID,
msi.description item_description,msi.organization_id, mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
msi.inventory_item_status_code ,
nvl(planner_code,'NO PLANNER') planner_code ,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE, FLV1.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
msi.PURCHASING_ENABLED_FLAG, msi.PURCHASING_ITEM_FLAG, demand1.demand
    from MTL_SYSTEM_ITEMS_KFV@XXX msi, 
    mtl_parameters@XXX mp,
    fnd_user@XXX fu, 
    hr_all_organization_units@XXX ou,
      (select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
     (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1 
            where msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
             AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
            and msi.CREATED_BY = fu.USER_ID
            and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
            and msi.organization_id = demand1.organization_id  (+)
            and msi.organization_id = mp.organization_id  
            and msi.MRP_PLANNING_CODE <> 6
            and planner_code is null 
            and msi.STOCK_ENABLED_FLAG = 'Y'
            and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
            and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
55,"QDP_ITEM_PLANNER_NOT_ACTIVE","Item with a planner assigned that is inactive or assigned to terminated employee","Items with a Planner that is not Active",401,"Stale"," select mp1.DISABLE_DATE, mp1.EMPLOYEE_ID,
MSI.PADDED_CONCATENATED_SEGMENTS item, msi.INVENTORY_ITEM_ID,
msi.description item_description,msi.organization_id, mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
msi.inventory_item_status_code ,
nvl(msi.planner_code,'NO PLANNER') planner_code ,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE, FLV1.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
msi.PURCHASING_ENABLED_FLAG, msi.PURCHASING_ITEM_FLAG, demand1.demand
    from MTL_SYSTEM_ITEMS_KFV@XXX msi, 
    mtl_parameters@XXX mp,
    fnd_user@XXX fu, 
    hr_all_organization_units@XXX ou,
      (select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
     (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1,
    mtl_planners@XXX mp1 
            where  
         ( mp1.EMPLOYEE_ID in (select  
                                  pp.PERSON_ID From per_people_x@XXX pp,  per_periods_of_service@XXX ps
                                    where  pp.person_id = ps.person_id 
                                      and ps.actual_termination_date is not null)
                      and mp1.EMPLOYEE_ID not in (Select ps1.person_id from 
                                        per_periods_of_service@XXX ps1 where  ps1.actual_termination_date is null ) or
                 mp1.disable_date is not null)     
            and msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
             AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
            and msi.CREATED_BY = fu.USER_ID (+)
            and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
            and msi.planner_code = mp1.PLANNER_CODE
            and  msi.organization_id = mp1.organization_id
            and msi.organization_id = demand1.organization_id (+)
            and msi.organization_id = mp.organization_id  
           and msi.MRP_PLANNING_CODE <> 6 
            and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') ",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
57,"QDP_ITEM_NOT_PLANNED","Items that are not planned","Items that are not set to be Planned",401,"Health"," select MSI.PADDED_CONCATENATED_SEGMENTS Item, msi.INVENTORY_ITEM_ID,
msi.description item_description,msi.organization_id, mp.organization_code, ou.name Inventory_org,
DECODE(MSI.BOM_ITEM_TYPE,1, 'Model', 2, 'Option class', 3, 'Planning', 4, 'Standard',5, 'Product family') BOM_ITEM_TYPE, 
trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
msi.inventory_item_status_code ,
nvl(planner_code,'NO PLANNER') planner_code ,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE, FLV.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
 demand1.demand
    from MTL_SYSTEM_ITEMS_KFV@XXX msi,
         mtl_parameters@XXX mp,
         fnd_user@XXX fu,
         hr_all_organization_units@XXX ou,
         FND_LOOKUP_VALUES_VL@XXX FLV,
    (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1 
            where msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
            and msi.CREATED_BY = fu.USER_ID
            and msi.STOCK_ENABLED_FLAG = 'Y'
            and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
            and msi.organization_id = demand1.organization_id  (+) 
            and msi.organization_id = mp.organization_id  
            and msi.MRP_PLANNING_CODE = 6
            AND FLV.lookup_type = 'ITEM_TYPE'
            AND MSI.ITEM_TYPE = FLV.LOOKUP_CODE
            and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
            and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID
            
            
        ",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
58,"QDP_ITEM_NO_ATP_RULE","Items with No ATP rule assigned that have been on sales orders","Items with no ATP Rule Assigned",401,"Health","  SELECT  MSI.ATP_FLAG, MSI.PADDED_CONCATENATED_SEGMENTS Item, msi.INVENTORY_ITEM_ID, msi.ORGANIZATION_ID,
msi.description item_description,mp.organization_code, ou.name Inventory_org,
trunc(msi.creation_date), fu.user_name Created_by,
msi.inventory_item_status_code, nvl(planner_code,'NO PLANNER') planner_code,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE,FLV1.MEANING,  msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
demand1.demand
FROM mtl_system_items_kfv@XXX msi, mtl_parameters@XXX mp,fnd_user@XXX fu,
hr_all_organization_units@XXX ou,
(select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
    (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1 
WHERE msi.ORGANIZATION_ID = ou.ORGANIZATION_ID 
and  msi.CREATED_BY = fu.USER_ID
and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
and msi.organization_id = demand1.organization_id  (+)
AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
AND msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
AND msi.organization_id = mp.organization_id 
and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID
and msi.atp_rule_id is null
AND MSI.ATP_FLAG = 'Y'
AND MSI.INVENTORY_ASSET_FLAG = 'Y'
and msi.STOCK_ENABLED_FLAG = 'Y'
and msi.INVENTORY_ITEM_ID in (select oola.INVENTORY_ITEM_ID  from oe_order_lines_all@XXX oola
            Where oola.SHIP_FROM_ORG_ID = msi.ORGANIZATION_ID)",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
